Year,HYTCP,WYTCP,SOEGP,NUETP,GDP,CLPRB,EMFDB,ENPRP,NGMPB,PAPRB
1960.0,20.0,0.0,0.0,0.0,,796647,0.0,0.0,36903.702000000005,31349.0
1961.0,21.0,0.0,0.0,0.0,,756037,0.0,0.0,37260.729,32706.2
1962.0,17.0,0.0,0.0,0.0,,800588,0.0,0.0,37592.181000000004,33843.0
1963.0,8.0,0.0,0.0,0.0,33270.0,863111,0.0,0.0,37663.791,35026.2
1964.0,10.0,17.0,0.0,0.0,35652.0,875310,0.0,0.0,38167.107,91982.2
1965.0,11.0,22.0,0.0,0.0,39071.0,924108,0.0,0.0,36504.732,74866.4
1966.0,10.0,1.0,0.0,0.0,42672.0,1016800,0.0,0.0,44125.059,63214.2
1967.0,10.0,0.0,0.0,0.0,44420.0,1079510,0.0,0.0,42265.245,57559.2
1968.0,8.0,0.0,0.0,0.0,48696.0,1133680,0.0,0.0,43654.47900000001,64983.2
1969.0,8.0,0.0,0.0,0.0,52817.0,1202161,0.0,0.0,50938.239,63637.6
1970.0,7.0,0.0,0.0,0.0,53714.0,1298561,0.0,0.0,53311.599,57211.2
1971.0,9.0,0.0,0.0,0.0,57975.0,1206595,0.0,0.0,81740.769,48058.8
1972.0,9.0,0.0,0.0,0.0,62940.0,1195710,0.0,0.0,92064.885,54276.4
1973.0,8.0,0.0,0.0,0.0,69836.0,1031681,0.0,0.0,95950.25,51016.8
1974.0,10.0,0.0,0.0,0.0,74206.0,996980,0.0,0.0,94448.43,52710.4
1975.0,7.0,0.0,0.0,0.0,78141.0,1019413,0.0,0.0,86914.08,55552.4
1976.0,8.0,0.0,0.0,0.0,87419.0,1026691,0.0,0.0,91113.275,57965.2
1977.0,6.0,468.0,0.0,0.0,96995.0,1057729,0.0,0.0,101710.84800000001,60082.2
1978.0,5.0,2425.0,0.0,0.0,107554.0,917578,0.0,0.0,116722.254,64693.2
1979.0,4.0,3163.0,0.0,0.0,117117.0,973964,0.0,0.0,126504.4319,69327.4
1980.0,6.0,2119.0,0.0,0.0,121228.0,881261,0.0,0.0,141077.696,74982.4
1981.0,6.0,4407.0,0.0,0.0,132782.0,849990,0.0,0.0,144415.00827,78595.8
1982.0,5.0,3226.0,0.0,0.0,134636.0,842997,2885.333010000001,450.26467,142442.44728,84511.8
1983.0,135.0,4904.0,0.0,0.0,144897.0,790470,5420.6395299999995,849.0124699999999,156489.51964,86831.8
1984.0,164.0,4312.0,0.0,0.0,163854.0,915354,6472.09856,1017.26771,193446.16685,88571.8
1985.0,175.0,1943.0,0.0,0.0,174165.0,831074,6939.36245,1094.58817,190374.83416,86930.4
1986.0,172.0,24.0,0.0,0.0,182644.0,855432,7334.47062,1161.0557,190556.2889,77963.6
1987.0,225.0,7513.0,0.0,0.0,191784.0,840103,8017.62458,1273.74181,174172.92382999999,70487.4
1988.0,187.0,8455.0,0.0,0.0,205308.0,798665,8042.35115,1282.27428,173438.29950999998,67947.0
1989.0,130.0,12661.0,0.0,0.0,217817.0,787935,7579.276140000001,1212.78458,166521.73889,59247.0
1990.0,181.0,10664.0,0.0,0.0,227413.0,826283,6348.3371,1019.34745,160911.77718,58046.4
1991.0,154.0,14833.0,0.0,0.0,233975.0,720901,7422.0017,1196.05543,154238.25154,53104.8
1992.0,253.0,14805.0,0.0,0.0,250650.0,720512,6604.76703,1068.24599,150157.60386,53342.6
1993.0,190.0,10011.0,0.0,0.0,259612.0,686181,7184.044190000001,1166.00245,142673.54305,48035.6
1994.0,192.0,10952.0,0.0,0.0,281925.0,711786,8434.1698,1373.92975,137226.57426,50796.4
1995.0,232.0,16768.0,0.0,0.0,297538.0,620991,3969.87985,648.97432,131304.85272999998,47896.4
1996.0,397.0,13919.0,0.0,0.0,311120.0,675076,0.0,0.0,123928.68396,48169.0
1997.0,507.0,15331.0,0.0,0.0,332476.0,689465,0.0,0.0,121612.49407999999,49839.4
1998.0,406.0,16476.0,0.0,0.0,364985.0,659398,0.0,0.0,119812.8424,37937.8
1999.0,423.0,16422.0,0.0,0.0,378814.0,531258,0.0,0.0,113689.15160999999,34626.0
2000.0,583.0,16781.0,0.0,0.0,395127.0,528236,0.0,0.0,109669.15933,38135.0
2001.0,511.0,15464.0,0.0,0.0,398945.0,598946,0.0,0.0,104441.69876,35095.8
2002.0,488.0,10865.0,0.0,0.0,414216.0,507902,0.0,0.0,107186.91157000001,34823.2
2003.0,511.0,8475.0,0.0,0.0,428667.0,539441,0.0,0.0,97113.08512999999,32752.6
2004.0,730.0,15950.0,0.0,0.0,451195.0,568593,0.0,0.0,94633.31834,33553.0
2005.0,516.0,14803.0,0.0,13.0,467392.0,606427,230.95722,38.8703,87157.77838999999,32781.6
2006.0,632.0,16847.0,0.0,14.0,480097.0,557935,397.67484,67.22841,89688.53203,31447.6
2007.0,410.0,15764.0,0.0,15.0,492925.0,555706,246.89434,41.92594,91366.99136,31639.0
2008.0,386.0,17514.0,0.0,15.0,492745.0,638424,46558.78256,7940.658840000001,88252.32,33147.0
2009.0,528.0,15206.0,0.0,14.0,479526.0,670149,36454.73001,6256.29136,92465.784,33837.2
2010.0,429.0,15805.0,13.0,13.0,498989.0,0,,,,
2011.0,384.0,14890.0,15.0,198.0,528567.0,0,,,,
2012.0,414.0,17087.0,36.0,985.0,550299.0,0,,,,
2013.0,549.0,16121.0,43.0,1146.0,565256.0,0,,,,
2014.0,478.0,16284.0,51.0,1153.0,591333.0,0,,,,
